"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|FI","06.01.2015 02:00 - 06.01.2015 03:00 (CET/CEST)","1013","n/e","n/e","969","1131","1","n/e","461","n/e","n/e","n/e","881","n/e","n/e","2775","380","43","n/e","55","n/e","38"
"BZN|FI","06.01.2015 03:00 - 06.01.2015 04:00 (CET/CEST)","1028","n/e","n/e","974","1147","1","n/e","459","n/e","n/e","n/e","865","n/e","n/e","2774","380","42","n/e","55","n/e","40"
"BZN|FI","06.01.2015 04:00 - 06.01.2015 05:00 (CET/CEST)","1032","n/e","n/e","968","1152","1","n/e","458","n/e","n/e","n/e","883","n/e","n/e","2775","380","42","n/e","55","n/e","44"
"BZN|FI","06.01.2015 05:00 - 06.01.2015 06:00 (CET/CEST)","1026","n/e","n/e","968","1174","1","n/e","460","n/e","n/e","n/e","1159","n/e","n/e","2775","380","42","n/e","55","n/e","54"
"BZN|FI","06.01.2015 06:00 - 06.01.2015 07:00 (CET/CEST)","1030","n/e","n/e","964","1256","1","n/e","466","n/e","n/e","n/e","1480","n/e","n/e","2776","388","42","n/e","55","n/e","76"
"BZN|FI","06.01.2015 07:00 - 06.01.2015 08:00 (CET/CEST)","1030","n/e","n/e","982","1219","1","n/e","472","n/e","n/e","n/e","1545","n/e","n/e","2775","388","42","n/e","56","n/e","89"
"BZN|FI","06.01.2015 08:00 - 06.01.2015 09:00 (CET/CEST)","1029","n/e","n/e","1017","1226","0","n/e","479","n/e","n/e","n/e","1571","n/e","n/e","2774","388","43","n/e","65","n/e","93"
"BZN|FI","06.01.2015 09:00 - 06.01.2015 10:00 (CET/CEST)","1028","n/e","n/e","1064","1221","0","n/e","485","n/e","n/e","n/e","1600","n/e","n/e","2775","388","43","n/e","68","n/e","97"
"BZN|FI","06.01.2015 10:00 - 06.01.2015 11:00 (CET/CEST)","1028","n/e","n/e","1028","1213","0","n/e","496","n/e","n/e","n/e","1615","n/e","n/e","2776","381","43","n/e","67","n/e","100"
"BZN|FI","06.01.2015 11:00 - 06.01.2015 12:00 (CET/CEST)","1025","n/e","n/e","1026","1212","0","n/e","503","n/e","n/e","n/e","1571","n/e","n/e","2776","372","43","n/e","67","n/e","105"
"BZN|FI","06.01.2015 12:00 - 06.01.2015 13:00 (CET/CEST)","1025","n/e","n/e","1027","1220","0","n/e","507","n/e","n/e","n/e","1534","n/e","n/e","2776","366","43","n/e","70","n/e","161"
"BZN|FI","06.01.2015 13:00 - 06.01.2015 14:00 (CET/CEST)","1025","n/e","n/e","1034","1274","0","n/e","496","n/e","n/e","n/e","1547","n/e","n/e","2775","364","42","n/e","70","n/e","288"
"BZN|FI","06.01.2015 14:00 - 06.01.2015 15:00 (CET/CEST)","1026","n/e","n/e","1030","1281","0","n/e","505","n/e","n/e","n/e","1722","n/e","n/e","2775","364","43","n/e","69","n/e","305"
"BZN|FI","06.01.2015 15:00 - 06.01.2015 16:00 (CET/CEST)","1042","n/e","n/e","1069","1321","0","n/e","509","n/e","n/e","n/e","2034","n/e","n/e","2775","364","43","n/e","55","n/e","322"
"BZN|FI","06.01.2015 16:00 - 06.01.2015 17:00 (CET/CEST)","1036","n/e","n/e","1095","1356","0","n/e","508","n/e","n/e","n/e","2073","n/e","n/e","2774","356","43","n/e","52","n/e","335"
"BZN|FI","06.01.2015 17:00 - 06.01.2015 18:00 (CET/CEST)","1036","n/e","n/e","1095","1372","0","n/e","508","n/e","n/e","n/e","2017","n/e","n/e","2775","354","43","n/e","53","n/e","329"
"BZN|FI","06.01.2015 18:00 - 06.01.2015 19:00 (CET/CEST)","1029","n/e","n/e","1104","1383","0","n/e","505","n/e","n/e","n/e","1949","n/e","n/e","2774","351","42","n/e","51","n/e","333"
"BZN|FI","06.01.2015 19:00 - 06.01.2015 20:00 (CET/CEST)","1018","n/e","n/e","1053","1367","0","n/e","541","n/e","n/e","n/e","1715","n/e","n/e","2774","348","43","n/e","55","n/e","345"
"BZN|FI","06.01.2015 20:00 - 06.01.2015 21:00 (CET/CEST)","1025","n/e","n/e","976","1267","0","n/e","569","n/e","n/e","n/e","1436","n/e","n/e","2774","339","43","n/e","55","n/e","362"
"BZN|FI","06.01.2015 21:00 - 06.01.2015 22:00 (CET/CEST)","1011","n/e","n/e","969","1202","1","n/e","564","n/e","n/e","n/e","1295","n/e","n/e","2775","332","42","n/e","53","n/e","377"
"BZN|FI","06.01.2015 22:00 - 06.01.2015 23:00 (CET/CEST)","1016","n/e","n/e","969","1174","1","n/e","562","n/e","n/e","n/e","1030","n/e","n/e","2775","329","42","n/e","53","n/e","385"
"BZN|FI","06.01.2015 23:00 - 07.01.2015 00:00 (CET/CEST)","1020","n/e","n/e","947","1148","1","n/e","566","n/e","n/e","n/e","915","n/e","n/e","2774","315","42","n/e","53","n/e","394"
"BZN|FI","07.01.2015 00:00 - 07.01.2015 01:00 (CET/CEST)","1021","n/e","n/e","909","1090","1","n/e","561","n/e","n/e","n/e","829","n/e","n/e","2776","299","42","n/e","53","n/e","408"
"BZN|FI","07.01.2015 01:00 - 07.01.2015 02:00 (CET/CEST)","1006","n/e","n/e","897","1088","1","n/e","548","n/e","n/e","n/e","786","n/e","n/e","2776","291","42","n/e","55","n/e","421"
"BZN|FI","07.01.2015 02:00 - 07.01.2015 03:00 (CET/CEST)","1009","n/e","n/e","906","1075","1","n/e","536","n/e","n/e","n/e","790","n/e","n/e","2776","284","43","n/e","55","n/e","431"
"BZN|FI","07.01.2015 03:00 - 07.01.2015 04:00 (CET/CEST)","1012","n/e","n/e","903","1087","1","n/e","527","n/e","n/e","n/e","789","n/e","n/e","2776","272","43","n/e","53","n/e","443"
"BZN|FI","07.01.2015 04:00 - 07.01.2015 05:00 (CET/CEST)","997","n/e","n/e","893","1083","1","n/e","529","n/e","n/e","n/e","868","n/e","n/e","2776","264","43","n/e","53","n/e","451"
"BZN|FI","07.01.2015 05:00 - 07.01.2015 06:00 (CET/CEST)","988","n/e","n/e","915","1173","1","n/e","549","n/e","n/e","n/e","1342","n/e","n/e","2775","264","43","n/e","53","n/e","452"
"BZN|FI","07.01.2015 06:00 - 07.01.2015 07:00 (CET/CEST)","990","n/e","n/e","1010","1318","1","n/e","561","n/e","n/e","n/e","1745","n/e","n/e","2775","260","43","n/e","53","n/e","450"
"BZN|FI","07.01.2015 07:00 - 07.01.2015 08:00 (CET/CEST)","980","n/e","n/e","967","1349","1","n/e","566","n/e","n/e","n/e","1864","n/e","n/e","2775","254","41","n/e","53","n/e","454"
"BZN|FI","07.01.2015 08:00 - 07.01.2015 09:00 (CET/CEST)","968","n/e","n/e","960","1346","1","n/e","551","n/e","n/e","n/e","1962","n/e","n/e","2773","254","41","n/e","53","n/e","451"
"BZN|FI","07.01.2015 09:00 - 07.01.2015 10:00 (CET/CEST)","951","n/e","n/e","926","1259","10","n/e","568","n/e","n/e","n/e","1942","n/e","n/e","2775","250","41","n/e","53","n/e","431"
"BZN|FI","07.01.2015 10:00 - 07.01.2015 11:00 (CET/CEST)","931","n/e","n/e","925","1236","1","n/e","566","n/e","n/e","n/e","2109","n/e","n/e","2774","244","40","n/e","53","n/e","416"
"BZN|FI","07.01.2015 11:00 - 07.01.2015 12:00 (CET/CEST)","908","n/e","n/e","925","1327","1","n/e","557","n/e","n/e","n/e","2022","n/e","n/e","2775","244","37","n/e","53","n/e","400"
"BZN|FI","07.01.2015 12:00 - 07.01.2015 13:00 (CET/CEST)","896","n/e","n/e","934","1322","1","n/e","553","n/e","n/e","n/e","1593","n/e","n/e","2775","235","42","n/e","53","n/e","394"
"BZN|FI","07.01.2015 13:00 - 07.01.2015 14:00 (CET/CEST)","891","n/e","n/e","933","1318","1","n/e","557","n/e","n/e","n/e","1549","n/e","n/e","2775","234","42","n/e","53","n/e","394"
"BZN|FI","07.01.2015 14:00 - 07.01.2015 15:00 (CET/CEST)","910","n/e","n/e","929","1347","1","n/e","564","n/e","n/e","n/e","1725","n/e","n/e","2775","234","43","n/e","54","n/e","289"
"BZN|FI","07.01.2015 15:00 - 07.01.2015 16:00 (CET/CEST)","913","n/e","n/e","935","1344","1","n/e","493","n/e","n/e","n/e","1972","n/e","n/e","2775","233","43","n/e","55","n/e","345"
"BZN|FI","07.01.2015 16:00 - 07.01.2015 17:00 (CET/CEST)","904","n/e","n/e","978","1343","1","n/e","467","n/e","n/e","n/e","2143","n/e","n/e","2774","224","43","n/e","53","n/e","349"
"BZN|FI","07.01.2015 17:00 - 07.01.2015 18:00 (CET/CEST)","900","n/e","n/e","988","1335","1","n/e","462","n/e","n/e","n/e","2083","n/e","n/e","2775","224","41","n/e","53","n/e","322"
"BZN|FI","07.01.2015 18:00 - 07.01.2015 19:00 (CET/CEST)","908","n/e","n/e","952","1330","1","n/e","450","n/e","n/e","n/e","1909","n/e","n/e","2776","224","40","n/e","53","n/e","292"
"BZN|FI","07.01.2015 19:00 - 07.01.2015 20:00 (CET/CEST)","908","n/e","n/e","933","1270","1","n/e","473","n/e","n/e","n/e","1510","n/e","n/e","2775","224","41","n/e","53","n/e","278"
"BZN|FI","07.01.2015 20:00 - 07.01.2015 21:00 (CET/CEST)","902","n/e","n/e","932","1208","1","n/e","514","n/e","n/e","n/e","1032","n/e","n/e","2775","224","40","n/e","54","n/e","254"
"BZN|FI","07.01.2015 21:00 - 07.01.2015 22:00 (CET/CEST)","888","n/e","n/e","931","1069","0","n/e","504","n/e","n/e","n/e","854","n/e","n/e","2776","224","41","n/e","53","n/e","223"
"BZN|FI","07.01.2015 22:00 - 07.01.2015 23:00 (CET/CEST)","886","n/e","n/e","928","1032","0","n/e","498","n/e","n/e","n/e","964","n/e","n/e","2776","224","41","n/e","54","n/e","207"
"BZN|FI","07.01.2015 23:00 - 08.01.2015 00:00 (CET/CEST)","882","n/e","n/e","873","991","0","n/e","487","n/e","n/e","n/e","795","n/e","n/e","2776","224","41","n/e","55","n/e","179"
"BZN|FI","08.01.2015 00:00 - 08.01.2015 01:00 (CET/CEST)","869","n/e","n/e","846","966","0","n/e","478","n/e","n/e","n/e","701","n/e","n/e","2775","224","41","n/e","55","n/e","180"
"BZN|FI","08.01.2015 01:00 - 08.01.2015 02:00 (CET/CEST)","869","n/e","n/e","849","964","0","n/e","479","n/e","n/e","n/e","642","n/e","n/e","2776","224","42","n/e","55","n/e","169"
"BZN|FI","08.01.2015 02:00 - 08.01.2015 03:00 (CET/CEST)","862","n/e","n/e","847","968","1","n/e","480","n/e","n/e","n/e","659","n/e","n/e","2776","224","42","n/e","55","n/e","170"
"BZN|FI","08.01.2015 03:00 - 08.01.2015 04:00 (CET/CEST)","855","n/e","n/e","844","971","1","n/e","477","n/e","n/e","n/e","617","n/e","n/e","2776","224","42","n/e","55","n/e","163"
"BZN|FI","08.01.2015 04:00 - 08.01.2015 05:00 (CET/CEST)","846","n/e","n/e","846","968","1","n/e","491","n/e","n/e","n/e","650","n/e","n/e","2776","224","41","n/e","55","n/e","158"
"BZN|FI","08.01.2015 05:00 - 08.01.2015 06:00 (CET/CEST)","845","n/e","n/e","872","1038","1","n/e","501","n/e","n/e","n/e","991","n/e","n/e","2776","224","41","n/e","55","n/e","154"
"BZN|FI","08.01.2015 06:00 - 08.01.2015 07:00 (CET/CEST)","846","n/e","n/e","881","1100","1","n/e","517","n/e","n/e","n/e","1445","n/e","n/e","2775","224","40","n/e","55","n/e","151"
"BZN|FI","08.01.2015 07:00 - 08.01.2015 08:00 (CET/CEST)","839","n/e","n/e","873","1130","1","n/e","540","n/e","n/e","n/e","1751","n/e","n/e","2776","224","41","n/e","53","n/e","165"
"BZN|FI","08.01.2015 08:00 - 08.01.2015 09:00 (CET/CEST)","845","n/e","n/e","868","1124","28","n/e","526","n/e","n/e","n/e","1638","n/e","n/e","2775","224","40","n/e","37","n/e","171"
"BZN|FI","08.01.2015 09:00 - 08.01.2015 10:00 (CET/CEST)","841","n/e","n/e","872","1104","14","n/e","522","n/e","n/e","n/e","1605","n/e","n/e","2775","224","41","n/e","26","n/e","192"
"BZN|FI","08.01.2015 10:00 - 08.01.2015 11:00 (CET/CEST)","839","n/e","n/e","874","1043","11","n/e","515","n/e","n/e","n/e","1589","n/e","n/e","2774","214","41","n/e","30","n/e","214"
"BZN|FI","08.01.2015 11:00 - 08.01.2015 12:00 (CET/CEST)","828","n/e","n/e","882","1014","0","n/e","520","n/e","n/e","n/e","1520","n/e","n/e","2774","214","40","n/e","36","n/e","217"
"BZN|FI","08.01.2015 12:00 - 08.01.2015 13:00 (CET/CEST)","811","n/e","n/e","883","1011","0","n/e","522","n/e","n/e","n/e","1476","n/e","n/e","2775","214","38","n/e","29","n/e","225"
"BZN|FI","08.01.2015 13:00 - 08.01.2015 14:00 (CET/CEST)","789","n/e","n/e","883","1038","1","n/e","546","n/e","n/e","n/e","1498","n/e","n/e","2776","214","40","n/e","30","n/e","235"
"BZN|FI","08.01.2015 14:00 - 08.01.2015 15:00 (CET/CEST)","794","n/e","n/e","886","1042","1","n/e","539","n/e","n/e","n/e","1668","n/e","n/e","2776","214","39","n/e","30","n/e","243"
"BZN|FI","08.01.2015 15:00 - 08.01.2015 16:00 (CET/CEST)","770","n/e","n/e","888","1076","1","n/e","524","n/e","n/e","n/e","1722","n/e","n/e","2777","214","40","n/e","30","n/e","233"
"BZN|FI","08.01.2015 16:00 - 08.01.2015 17:00 (CET/CEST)","784","n/e","n/e","891","1071","1","n/e","520","n/e","n/e","n/e","1685","n/e","n/e","2776","214","40","n/e","28","n/e","243"
"BZN|FI","08.01.2015 17:00 - 08.01.2015 18:00 (CET/CEST)","808","n/e","n/e","898","997","1","n/e","519","n/e","n/e","n/e","1564","n/e","n/e","2776","214","40","n/e","27","n/e","239"
"BZN|FI","08.01.2015 18:00 - 08.01.2015 19:00 (CET/CEST)","840","n/e","n/e","881","964","1","n/e","521","n/e","n/e","n/e","1561","n/e","n/e","2776","214","40","n/e","25","n/e","255"
"BZN|FI","08.01.2015 19:00 - 08.01.2015 20:00 (CET/CEST)","842","n/e","n/e","879","962","1","n/e","516","n/e","n/e","n/e","1367","n/e","n/e","2776","214","40","n/e","25","n/e","252"
"BZN|FI","08.01.2015 20:00 - 08.01.2015 21:00 (CET/CEST)","817","n/e","n/e","886","942","1","n/e","512","n/e","n/e","n/e","1124","n/e","n/e","2775","214","40","n/e","25","n/e","241"
"BZN|FI","08.01.2015 21:00 - 08.01.2015 22:00 (CET/CEST)","788","n/e","n/e","885","955","1","n/e","508","n/e","n/e","n/e","1094","n/e","n/e","2776","214","40","n/e","25","n/e","205"
"BZN|FI","08.01.2015 22:00 - 08.01.2015 23:00 (CET/CEST)","778","n/e","n/e","879","913","1","n/e","500","n/e","n/e","n/e","840","n/e","n/e","2776","214","40","n/e","25","n/e","167"
"BZN|FI","08.01.2015 23:00 - 09.01.2015 00:00 (CET/CEST)","785","n/e","n/e","859","863","1","n/e","498","n/e","n/e","n/e","706","n/e","n/e","2777","214","40","n/e","24","n/e","144"
"BZN|FI","09.01.2015 00:00 - 09.01.2015 01:00 (CET/CEST)","793","n/e","n/e","848","857","1","n/e","492","n/e","n/e","n/e","671","n/e","n/e","2777","214","40","n/e","24","n/e","126"
"BZN|FI","09.01.2015 01:00 - 09.01.2015 02:00 (CET/CEST)","803","n/e","n/e","848","849","1","n/e","493","n/e","n/e","n/e","652","n/e","n/e","2776","214","40","n/e","24","n/e","108"
"BZN|FI","09.01.2015 02:00 - 09.01.2015 03:00 (CET/CEST)","792","n/e","n/e","849","831","1","n/e","483","n/e","n/e","n/e","664","n/e","n/e","2776","214","43","n/e","24","n/e","97"
"BZN|FI","09.01.2015 03:00 - 09.01.2015 04:00 (CET/CEST)","796","n/e","n/e","851","829","1","n/e","481","n/e","n/e","n/e","683","n/e","n/e","2776","214","42","n/e","24","n/e","89"
"BZN|FI","09.01.2015 04:00 - 09.01.2015 05:00 (CET/CEST)","789","n/e","n/e","849","875","1","n/e","481","n/e","n/e","n/e","721","n/e","n/e","2776","214","43","n/e","25","n/e","89"
"BZN|FI","09.01.2015 05:00 - 09.01.2015 06:00 (CET/CEST)","783","n/e","n/e","861","934","1","n/e","520","n/e","n/e","n/e","1209","n/e","n/e","2776","214","43","n/e","26","n/e","86"
"BZN|FI","09.01.2015 06:00 - 09.01.2015 07:00 (CET/CEST)","779","n/e","n/e","879","981","1","n/e","569","n/e","n/e","n/e","1745","n/e","n/e","2776","214","40","n/e","28","n/e","88"
"BZN|FI","09.01.2015 07:00 - 09.01.2015 08:00 (CET/CEST)","776","n/e","n/e","892","1011","1","n/e","581","n/e","n/e","n/e","2061","n/e","n/e","2776","214","41","n/e","29","n/e","96"
"BZN|FI","09.01.2015 08:00 - 09.01.2015 09:00 (CET/CEST)","793","n/e","n/e","894","1011","1","n/e","580","n/e","n/e","n/e","2103","n/e","n/e","2776","214","41","n/e","28","n/e","93"
"BZN|FI","09.01.2015 09:00 - 09.01.2015 10:00 (CET/CEST)","794","n/e","n/e","895","1008","0","n/e","564","n/e","n/e","n/e","1920","n/e","n/e","2775","214","41","n/e","27","n/e","94"
"BZN|FI","09.01.2015 10:00 - 09.01.2015 11:00 (CET/CEST)","793","n/e","n/e","882","1007","0","n/e","543","n/e","n/e","n/e","1861","n/e","n/e","2775","214","41","n/e","25","n/e","101"
"BZN|FI","09.01.2015 11:00 - 09.01.2015 12:00 (CET/CEST)","811","n/e","n/e","862","1014","0","n/e","533","n/e","n/e","n/e","1809","n/e","n/e","2776","214","41","n/e","25","n/e","110"
"BZN|FI","09.01.2015 12:00 - 09.01.2015 13:00 (CET/CEST)","811","n/e","n/e","862","1016","0","n/e","503","n/e","n/e","n/e","1749","n/e","n/e","2775","219","42","n/e","25","n/e","109"
"BZN|FI","09.01.2015 13:00 - 09.01.2015 14:00 (CET/CEST)","811","n/e","n/e","867","1016","0","n/e","504","n/e","n/e","n/e","1782","n/e","n/e","2776","224","41","n/e","25","n/e","112"
"BZN|FI","09.01.2015 14:00 - 09.01.2015 15:00 (CET/CEST)","830","n/e","n/e","866","1021","0","n/e","517","n/e","n/e","n/e","1888","n/e","n/e","2777","224","39","n/e","26","n/e","120"
"BZN|FI","09.01.2015 15:00 - 09.01.2015 16:00 (CET/CEST)","818","n/e","n/e","869","1019","1","n/e","551","n/e","n/e","n/e","2163","n/e","n/e","2776","224","41","n/e","51","n/e","125"
"BZN|FI","09.01.2015 16:00 - 09.01.2015 17:00 (CET/CEST)","806","n/e","n/e","863","1017","1","n/e","555","n/e","n/e","n/e","2205","n/e","n/e","2776","224","39","n/e","70","n/e","139"
"BZN|FI","09.01.2015 17:00 - 09.01.2015 18:00 (CET/CEST)","831","n/e","n/e","874","1019","1","n/e","550","n/e","n/e","n/e","2151","n/e","n/e","2776","224","39","n/e","72","n/e","127"
"BZN|FI","09.01.2015 18:00 - 09.01.2015 19:00 (CET/CEST)","843","n/e","n/e","876","1020","1","n/e","531","n/e","n/e","n/e","1966","n/e","n/e","2775","224","38","n/e","73","n/e","138"
"BZN|FI","09.01.2015 19:00 - 09.01.2015 20:00 (CET/CEST)","858","n/e","n/e","878","1019","1","n/e","519","n/e","n/e","n/e","1807","n/e","n/e","2775","232","38","n/e","73","n/e","162"
"BZN|FI","09.01.2015 20:00 - 09.01.2015 21:00 (CET/CEST)","855","n/e","n/e","863","993","1","n/e","506","n/e","n/e","n/e","1402","n/e","n/e","2775","234","37","n/e","73","n/e","193"
"BZN|FI","09.01.2015 21:00 - 09.01.2015 22:00 (CET/CEST)","855","n/e","n/e","864","914","1","n/e","499","n/e","n/e","n/e","1267","n/e","n/e","2775","240","39","n/e","73","n/e","192"
"BZN|FI","09.01.2015 22:00 - 09.01.2015 23:00 (CET/CEST)","858","n/e","n/e","863","863","1","n/e","501","n/e","n/e","n/e","1083","n/e","n/e","2775","244","38","n/e","73","n/e","188"
"BZN|FI","09.01.2015 23:00 - 10.01.2015 00:00 (CET/CEST)","865","n/e","n/e","861","846","1","n/e","502","n/e","n/e","n/e","975","n/e","n/e","2776","244","38","n/e","72","n/e","200"
"BZN|FI","10.01.2015 00:00 - 10.01.2015 01:00 (CET/CEST)","862","n/e","n/e","866","844","1","n/e","507","n/e","n/e","n/e","990","n/e","n/e","2775","244","38","n/e","74","n/e","197"
"BZN|FI","10.01.2015 01:00 - 10.01.2015 02:00 (CET/CEST)","857","n/e","n/e","885","841","1","n/e","509","n/e","n/e","n/e","889","n/e","n/e","2776","247","38","n/e","66","n/e","205"
"BZN|FI","10.01.2015 02:00 - 10.01.2015 03:00 (CET/CEST)","868","n/e","n/e","897","841","1","n/e","512","n/e","n/e","n/e","930","n/e","n/e","2775","254","38","n/e","50","n/e","209"
"BZN|FI","10.01.2015 03:00 - 10.01.2015 04:00 (CET/CEST)","872","n/e","n/e","924","807","1","n/e","513","n/e","n/e","n/e","893","n/e","n/e","2775","254","38","n/e","47","n/e","191"
"BZN|FI","10.01.2015 04:00 - 10.01.2015 05:00 (CET/CEST)","885","n/e","n/e","901","789","1","n/e","509","n/e","n/e","n/e","962","n/e","n/e","2776","254","39","n/e","47","n/e","169"
"BZN|FI","10.01.2015 05:00 - 10.01.2015 06:00 (CET/CEST)","873","n/e","n/e","896","788","1","n/e","509","n/e","n/e","n/e","1026","n/e","n/e","2776","256","38","n/e","47","n/e","196"
"BZN|FI","10.01.2015 06:00 - 10.01.2015 07:00 (CET/CEST)","885","n/e","n/e","893","793","1","n/e","510","n/e","n/e","n/e","1107","n/e","n/e","2775","264","37","n/e","47","n/e","170"
"BZN|FI","10.01.2015 07:00 - 10.01.2015 08:00 (CET/CEST)","899","n/e","n/e","890","813","1","n/e","521","n/e","n/e","n/e","1283","n/e","n/e","2775","264","38","n/e","47","n/e","152"
"BZN|FI","10.01.2015 08:00 - 10.01.2015 09:00 (CET/CEST)","900","n/e","n/e","926","831","1","n/e","535","n/e","n/e","n/e","1363","n/e","n/e","2774","264","39","n/e","47","n/e","164"
"BZN|FI","10.01.2015 09:00 - 10.01.2015 10:00 (CET/CEST)","896","n/e","n/e","930","847","1","n/e","542","n/e","n/e","n/e","1321","n/e","n/e","2775","274","40","n/e","47","n/e","163"
"BZN|FI","10.01.2015 10:00 - 10.01.2015 11:00 (CET/CEST)","900","n/e","n/e","923","853","1","n/e","549","n/e","n/e","n/e","1320","n/e","n/e","2776","274","41","n/e","47","n/e","165"
"BZN|FI","10.01.2015 11:00 - 10.01.2015 12:00 (CET/CEST)","901","n/e","n/e","918","855","1","n/e","564","n/e","n/e","n/e","1176","n/e","n/e","2776","274","41","n/e","47","n/e","168"
"BZN|FI","10.01.2015 12:00 - 10.01.2015 13:00 (CET/CEST)","901","n/e","n/e","924","857","1","n/e","568","n/e","n/e","n/e","1216","n/e","n/e","2776","274","41","n/e","47","n/e","168"
"BZN|FI","10.01.2015 13:00 - 10.01.2015 14:00 (CET/CEST)","898","n/e","n/e","937","873","1","n/e","567","n/e","n/e","n/e","1220","n/e","n/e","2775","274","41","n/e","47","n/e","180"
"BZN|FI","10.01.2015 14:00 - 10.01.2015 15:00 (CET/CEST)","889","n/e","n/e","933","962","1","n/e","567","n/e","n/e","n/e","1332","n/e","n/e","2775","274","42","n/e","46","n/e","204"
"BZN|FI","10.01.2015 15:00 - 10.01.2015 16:00 (CET/CEST)","909","n/e","n/e","931","985","1","n/e","568","n/e","n/e","n/e","1652","n/e","n/e","2776","274","41","n/e","47","n/e","223"
"BZN|FI","10.01.2015 16:00 - 10.01.2015 17:00 (CET/CEST)","915","n/e","n/e","948","989","1","n/e","573","n/e","n/e","n/e","1785","n/e","n/e","2775","274","41","n/e","59","n/e","248"
"BZN|FI","10.01.2015 17:00 - 10.01.2015 18:00 (CET/CEST)","916","n/e","n/e","956","991","1","n/e","572","n/e","n/e","n/e","1812","n/e","n/e","2775","274","41","n/e","61","n/e","274"
"BZN|FI","10.01.2015 18:00 - 10.01.2015 19:00 (CET/CEST)","919","n/e","n/e","931","961","1","n/e","568","n/e","n/e","n/e","1765","n/e","n/e","2775","274","42","n/e","60","n/e","307"
"BZN|FI","10.01.2015 19:00 - 10.01.2015 20:00 (CET/CEST)","923","n/e","n/e","932","961","1","n/e","568","n/e","n/e","n/e","1546","n/e","n/e","2775","274","42","n/e","50","n/e","329"
"BZN|FI","10.01.2015 20:00 - 10.01.2015 21:00 (CET/CEST)","929","n/e","n/e","933","925","1","n/e","563","n/e","n/e","n/e","1280","n/e","n/e","2775","274","41","n/e","48","n/e","360"
"BZN|FI","10.01.2015 21:00 - 10.01.2015 22:00 (CET/CEST)","936","n/e","n/e","932","914","1","n/e","564","n/e","n/e","n/e","1347","n/e","n/e","2776","274","41","n/e","47","n/e","388"
"BZN|FI","10.01.2015 22:00 - 10.01.2015 23:00 (CET/CEST)","940","n/e","n/e","933","889","1","n/e","560","n/e","n/e","n/e","1151","n/e","n/e","2775","280","41","n/e","46","n/e","392"
"BZN|FI","10.01.2015 23:00 - 11.01.2015 00:00 (CET/CEST)","941","n/e","n/e","934","860","1","n/e","557","n/e","n/e","n/e","1076","n/e","n/e","2775","284","41","n/e","46","n/e","394"
"BZN|FI","11.01.2015 00:00 - 11.01.2015 01:00 (CET/CEST)","948","n/e","n/e","906","865","1","n/e","558","n/e","n/e","n/e","1047","n/e","n/e","2775","284","41","n/e","46","n/e","403"
"BZN|FI","11.01.2015 01:00 - 11.01.2015 02:00 (CET/CEST)","939","n/e","n/e","905","856","1","n/e","554","n/e","n/e","n/e","969","n/e","n/e","2775","289","42","n/e","46","n/e","393"
"BZN|FI","11.01.2015 02:00 - 11.01.2015 03:00 (CET/CEST)","934","n/e","n/e","903","848","1","n/e","556","n/e","n/e","n/e","943","n/e","n/e","2776","294","42","n/e","46","n/e","399"
"BZN|FI","11.01.2015 03:00 - 11.01.2015 04:00 (CET/CEST)","934","n/e","n/e","903","835","1","n/e","569","n/e","n/e","n/e","878","n/e","n/e","2776","295","40","n/e","46","n/e","396"
"BZN|FI","11.01.2015 04:00 - 11.01.2015 05:00 (CET/CEST)","951","n/e","n/e","903","833","1","n/e","575","n/e","n/e","n/e","919","n/e","n/e","2776","304","37","n/e","46","n/e","383"
"BZN|FI","11.01.2015 05:00 - 11.01.2015 06:00 (CET/CEST)","951","n/e","n/e","900","835","1","n/e","585","n/e","n/e","n/e","979","n/e","n/e","2776","304","37","n/e","46","n/e","379"
"BZN|FI","11.01.2015 06:00 - 11.01.2015 07:00 (CET/CEST)","950","n/e","n/e","897","842","1","n/e","593","n/e","n/e","n/e","1028","n/e","n/e","2775","309","37","n/e","46","n/e","383"
"BZN|FI","11.01.2015 07:00 - 11.01.2015 08:00 (CET/CEST)","957","n/e","n/e","903","860","1","n/e","603","n/e","n/e","n/e","1125","n/e","n/e","2775","314","38","n/e","47","n/e","386"
